word,frequency_rank,definition_order,pos,level,definition_en,definition_vi,pronunciations,example_en,example_vi
light,,19,noun,beginner,The power of perception by vision: eyesight (sightedness; vision).,"ánh sáng, ánh sáng mặt trời, ánh sáng ban ngày",US:/laɪt/,,
light,,20,noun,beginner,The brightness of the eye or eyes.,"ánh sáng, ánh sáng mặt trời, ánh sáng ban ngày",US:/laɪt/,,
light,,21,verb,beginner,(transitive) To start (a fire).,"đốt, thắp, châm, nhóm; ((thường) + up) lên đèn, thắp đèn",US:/laɪt/,We lit the fire to get some heat.,Chúng tôi đã đốt lửa để lấy nhiệt.
light,,22,verb,beginner,(transitive) To set fire to; to set burning.,"soi sáng, chiếu sáng; thắp, đốt, bắt lửa, bén lửa",US:/laɪt/,She lit her last match.,Cô đã đốt điếu thuốc cuối cùng.
light,,23,verb,beginner,(transitive) To illuminate; to provide light for when it is dark.,"((thường) + up) làm cho rạng lên, làm cho sáng ngời lên (nét mặt, khoé mắt); ((thường) + up) sáng ngời, tươi lên",US:/laɪt/,I used my torch to light the way home through the woods in the night.,Tôi đã dùng đèn pin để đốt đường về rừng vào ban đêm.
light,,24,verb,beginner,(intransitive) To become ignited; to take fire.,"lit , lighted",US:/laɪt/,This soggy match will not light.,Điếu thuốc ướt này không đốt được.
light,,25,verb,beginner,To attend or conduct with a light; to show the way to by means of a light.,"lit , lighted",US:/laɪt/,"His bishops lead him forth, and light him on.",Các vua của ông dẫn đường cho ông và đốt cho ông.
light,,26,verb,beginner,"(transitive|pinball) To make (a bonus) available to be collected by hitting a target, and thus light up the feature light corresponding to that bonus to indicate its availability.","lit , lighted",US:/laɪt/,Light the extra ball by amassing 500 million points in the wizard mode.,Đèn thêm bóng bằng cách tích lũy 500 triệu điểm trong chế độ ma thuật.
light,,27,adjective,beginner,Having light; bright; clear; not dark or obscure.,"nhẹ, nhẹ nhàng",US:/laɪt/,The room is light when the Sun shines through the window.,Phòng này có ánh sáng khi Mặt Trời chiếu qua cửa sổ.
light,,28,adjective,beginner,Pale or whitish in color; highly luminous and more or less deficient in chroma.,(nói về màu sắc) nhạt,US:/laɪt/,She had light skin.,Cô có làn da mỏng.
light,,29,adjective,beginner,(of coffee) Served with extra milk or cream.,nhanh nhẹn,US:/laɪt/,I like my coffee light.,Tôi thích cà phê mỏng.
light,,30,adjective,beginner,Having little or relatively little actual weight; not heavy; not cumbrous or unwieldy.,"nhẹ nhàng, thanh thoát, dịu dàng, thư thái",US:/laɪt/,a light load ; a lighter backpack after having removed the books ; light weapons,một tải nhẹ; một túi xách nhẹ hơn sau khi đã bỏ sách; vũ khí nhẹ
light,,31,adjective,beginner,Having little weight as compared with bulk; of little density or specific gravity.,"khinh suất, nông nổi, nhẹ dạ, bộp chộp; lăng nhăng; lẳng lơ, đĩ thoã",US:/laɪt/,feathers and cork are light ; oil is lighter than water,các lông vũ và bọt biển là nhẹ; dầu nhẹ hơn nước
light,,32,adjective,beginner,"Of short or insufficient weight; weighing less than the legal, standard or proper amount; clipped or diminished.","tầm thường, không quan trọng",US:/laɪt/,to issue light coin,phát hành tiền tệ nhẹ
light,,33,adjective,beginner,Lacking that which burdens or makes heavy.,"nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,34,adjective,beginner,Free from burden or impediment; unencumbered.,"nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,35,adjective,beginner,Lightly built; typically designed for speed or small loads.,"nhẹ, nhẹ nhàng",US:/laɪt/,a light aircraft ; a light tank,máy bay nhẹ; xe tăng nhẹ
light,,36,adjective,beginner,(military) Not heavily armed; armed with light weapons.,"nhẹ, nhẹ nhàng",US:/laɪt/,light infantry; a troop of light horse,thủy quân lục chiến nhẹ; một trung đội ngựa nhẹ
light,,37,adjective,beginner,(nautical|of a ship) Riding high because of no cargo; pertaining to a ship which is light.,"nhẹ, nhẹ nhàng",US:/laɪt/,"if a ship is light or partially loaded ; the light draft of a vessel, or its light displacement","nếu tàu nhẹ hoặc chỉ tải một phần; trọng tải nhẹ của một tàu, hoặc trọng lượng nhẹ của tàu"
light,,38,adjective,beginner,(rail transport|of a locomotive or consist of locomotives) Without any piece of equipment attached or attached only to a caboose.,"nhẹ, nhẹ nhàng",US:/laɪt/,the light locomotives ; a locomotive may be moved light,động lực nhẹ; động lực có thể di chuyển nhẹ
light,,39,adjective,beginner,With low viscosity.,"nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,40,adjective,beginner,(cookery) Not heavy or soggy; spongy; well raised.,"nhẹ, nhẹ nhàng",US:/laɪt/,a light bread ; sponge cake is a light cake,một bánh mì nhẹ; bánh sponge là loại bánh nhẹ
light,,41,adjective,beginner,"Low in fat, calories, alcohol, salt, etc.","nhẹ, nhẹ nhàng",US:/laɪt/,This light beer still gets you drunk if you have enough of it.,Loại bia này vẫn có thể làm bạn say nếu bạn uống đủ nhiều.
light,,42,adjective,beginner,"Slight, not forceful or intense; small in amount or intensity.","nhẹ, nhẹ nhàng",US:/laɪt/,a light drizzle//a light rain was falling//a light snow set in,Mưa nhỏ đang rơi//tuyết nhẹ bắt đầu rơi
light,,43,adjective,beginner,Gentle; having little force or momentum.,"nhẹ, nhẹ nhàng",US:/laɪt/,"This artist clearly had a light, flowing touch.",Nhà họa sĩ này rõ ràng có một tay nghề nhẹ nhàng và tự do.
light,,44,adjective,beginner,Easy to endure or perform.,"nhẹ, nhẹ nhàng",US:/laɪt/,light duties around the house,轻家务
light,,45,adjective,beginner,"Unimportant, trivial, having little value or significance.","nhẹ, nhẹ nhàng",US:/laɪt/,"I made some light comment, and we moved on.",Tôi đã nói một câu chuyện nhẹ nhàng và chúng ta đã tiếp tục.
light,,46,adjective,beginner,"(obsolete) Unchaste, wanton.","nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,47,adjective,beginner,"Not encumbered; unembarrassed; clear of impediments; hence, active; nimble; swift.","nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,48,adjective,beginner,Fast; nimble.,"nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,49,adjective,beginner,(dated) Easily influenced by trifling considerations; unsteady; unsettled; volatile.,"nhẹ, nhẹ nhàng",US:/laɪt/,There is no greater argument of a light and inconsiderate person than profanely to scoff at religion.,Không có bằng chứng nào tốt hơn cho một người nhẹ nhàng và không suy nghĩ kỹ hơn là châm biếm thô lỗ tôn giáo.
light,,50,adjective,beginner,"Indulging in, or inclined to, levity; lacking dignity or solemnity; frivolous; airy.","nhẹ, nhẹ nhàng",US:/laɪt/,Ogden Nash was a writer of light verse.,Ogden Nash là một nhà văn thơ nhẹ nhàng.
light,,51,adjective,beginner,Not quite sound or normal; somewhat impaired or deranged; dizzy; giddy.,"nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,52,adjective,beginner,Easily interrupted by stimulation.,"nhẹ, nhẹ nhàng",US:/laɪt/,,
light,,53,adjective,beginner,Cheerful.,"nhẹ, nhẹ nhàng",US:/laɪt/,"I wish you a good day, and you'll find a way To make your spirits light & gay","Tôi mong bạn có một ngày tốt lành, và bạn sẽ tìm thấy cách để làm cho tinh thần của bạn vui vẻ và tươi sáng hơn"
light,,54,adverb,beginner,Carrying little.,"nhẹ, nhẹ nhàng",US:/laɪt/,I prefer to travel light.,Tôi thích đi nhẹ nhàng.
light,,55,noun,beginner,(curling) A stone that is not thrown hard enough.,"ánh sáng, ánh sáng mặt trời, ánh sáng ban ngày",US:/laɪt/,,
light,,56,noun,beginner,(curling) A stone that is not thrown hard enough.,"ánh sáng, ánh sáng mặt trời, ánh sáng ban ngày",US:/laɪt/,,
light,,57,noun,beginner,(AU|uncountable) A low-alcohol lager.,"ánh sáng, ánh sáng mặt trời, ánh sáng ban ngày",US:/laɪt/,We crossed to the pub on the corner of Carlisle Street and I ordered two schooners of old for him and one of light for me.,Chúng tôi qua cửa hàng bia góc Carlisle Street và tôi đặt hai schooner cũ cho anh ấy và một loại nhẹ cho tôi.
light,,58,noun,beginner,(military|historical) A member of the light cavalry.,"ánh sáng, ánh sáng mặt trời, ánh sáng ban ngày",US:/laɪt/,,
light,,59,verb,beginner,"(nautical) To unload a ship, or to jettison material to make it lighter","lit , lighted",US:/laɪt/,,
light,,60,verb,beginner,To lighten; to ease of a burden; to take off.,"lit , lighted",US:/laɪt/,,
light,,61,verb,beginner,(by extension) To leave; to depart.,"lit , lighted",US:/laɪt/,,
light,,62,verb,beginner,To find by chance.,"lit , lighted",US:/laɪt/,I lit upon a rare book in a second-hand bookseller's.,Tôi phát hiện ra một cuốn sách hiếm trong một cửa hàng sách cũ.
light,,63,verb,beginner,To stop upon of eyes or a glance; to notice,"lit , lighted",US:/laɪt/,,
light,,64,verb,beginner,(archaic) To alight; to land or come down.,"lit , lighted",US:/laɪt/,She fell out of the window but luckily lit on her feet.,Cô ta té từ cửa sổ nhưng may mắn thay đã đứng vững.
book,,1,noun,beginner,"A collection of sheets of paper bound together to hinge at one edge, containing printed or written material, pictures, etc.",sách,US:/buːk/ | US:/bʉk/ | US:/bʊk/,"I repeat: it suffices that a book be possible for it to exist. Only the impossible is excluded. For example: no book can be a ladder, although no doubt there are books which discuss and negate and demonstrate this possibility and others whose structure corresponds to that of a ladder.","Tôi lặp lại: chỉ cần một cuốn sách có thể tồn tại là đủ để nó tồn tại. Chỉ những điều không thể xảy ra mới bị loại bỏ. Ví dụ: không cuốn sách nào có thể là cầu thang, mặc dù không nghi ngờ gì về việc có những cuốn sách thảo luận và phủ định và chứng minh khả năng này và những cuốn sách khác có cấu trúc tương ứng với cấu trúc của một cây cầu."
book,,2,noun,beginner,"A long work fit for publication, typically prose, such as a novel or textbook, and typically published as such a bound collection of sheets, but now sometimes electronically as an e-book.",(số nhiều) sổ sách kế toán,US:/buːk/ | US:/bʉk/ | US:/bʊk/,I have three copies of his first book.,Tôi có ba bản sao của cuốn sách đầu tiên của ông ấy.
book,,3,noun,beginner,A major division of a long work.,(the book) kinh thánh,US:/buːk/ | US:/bʉk/ | US:/bʊk/,Genesis is the first book of the Bible.,Giăngesis là cuốn sách đầu tiên của Kinh Thánh.
book,,4,noun,beginner,(gambling) A record of betting (from the use of a notebook to record what each person has bet).,sách,US:/buːk/ | US:/bʉk/ | US:/bʊk/,I'm running a book on who is going to win the race.,Tôi đang đặt một kèo về ai sẽ thắng cuộc đua.
book,,5,noun,beginner,(informal) A bookmaker (a person who takes bets on sporting events and similar); bookie; turf accountant.,sách,US:/buːk/ | US:/bʉk/ | US:/bʊk/,,
book,,6,noun,beginner,"A convenient collection, in a form resembling a book, of small paper items for individual use.",sách,US:/buːk/ | US:/bʉk/ | US:/bʊk/,,
book,,7,noun,beginner,(theatre) The script of a musical or opera.,sách,US:/buːk/ | US:/bʉk/ | US:/bʊk/,"The guild helps ensure that the ownership and control of the music, lyrics, and book of a show remain in the hands of its authors and composers—not the producers.","Liên đoàn giúp đảm bảo rằng sở hữu và kiểm soát âm nhạc, lời ca và cuốn sách của một chương trình vẫn ở trong tay các tác giả và nhạc sĩ - không phải là nhà sản xuất."
book,,8,noun,beginner,(usually|in the plural) Records of the accounts of a business.,sách,US:/buːk/ | US:/bʉk/ | US:/bʊk/,,
