issue,word,pos,english,vietnamese,row_id
definition_duplicate,irt,noun,"The subway lines, collectively, formerly run by the Interborough Rapid Transit Company.","irt (giản thể): Các tuyến đường sắt đô thị, tập hợp lại, trước đây được quản lý bởi Công ty Tuyến đường sắt nhanh Interborough.",2865548
definition_duplicate,limb,noun,"A thing or person regarded as a part or member of, or attachment to, something else.","núi ngang, hoành sơn",2892497
definition_duplicate,tap,verb,(transitive),(kỹ thuật) ren,3168530
definition_duplicate,meateater,noun,A carnivorous animal.,loài động vật ăn thịt,2912957
definition_duplicate,meer,noun,A boundary.,ranh giới.,2914063
definition_duplicate,medlar,noun,(: family ).,cây sơn trà,2913929
definition_duplicate,maqui,noun,The edible berry of this shrub.,Quả ăn được của cây này.,2908489
definition_duplicate,myrrh,noun,"A red-brown resinous material, the dried sap of a tree of the genus , especially , used as perfume, incense or medicine.",chất nhựa thơm,2945571
definition_duplicate,wrapped,adjective,Encased in a wrapping.,cực kỳ hài lòng ↔ extremely pleased,3253939
definition_duplicate,nano,noun,(countable) .,(không thể đếm) Nanô.,2946868
definition_duplicate,oatgrass,noun,species,cỏ lúa mì,2974032
definition_duplicate,oatgrass,noun,species,cỏ lúa mì,2974033
definition_duplicate,oatgrass,noun,species,anh em thề,2974034
definition_duplicate,homonomously,adverb,In a homonomous manner,Trong một cách thức đồng gốc.,2833804
definition_duplicate,pbc,noun,(medicine) .,(y tế) .,3004643
definition_duplicate,pct,noun,(military) .,(quân sự) .,3004808
definition_duplicate,pe,noun,(medicine) .,(y học),3004908
definition_duplicate,phonk,noun,"A style of music derived from hip-hop and trap music, directly inspired by 1990s Memphis rap.","música phonk (một thể loại âm nhạc được phát triển từ hip-hop và trap, trực tiếp lấy cảm hứng từ âm nhạc rap Memphis vào những năm 1990)",3014702
definition_duplicate,projected,adjective,displayed,hiển thị,3045875
definition_duplicate,ppm,noun,(10000 ppm = 1%).,parts per million (phần triệu),3036320
definition_duplicate,pr,noun,(sports) .,(thể thao) .,3036378
definition_duplicate,psb,noun,(military|US) .,"(quân sự, Hoa Kỳ).",3049887
definition_duplicate,sf,noun,(dated),sf (cũ),3111049
definition_duplicate,shallot,noun,Allium ascalonium.,(thực vật học) cây hẹ tây (loại hành mọc thành cụm có thân cây nhỏ),3111718
definition_duplicate,latchkey,noun,"A key, especially to an outside door.",(nghĩa bóng) biểu tượng của sự giải phóng,2885398
definition_duplicate,may,verb,(modal auxiliary verb|defective),khiếm khuyết; dạng phủ định là may not hoặc mayn't (quá khứ là might ; dạng phủ định là might not hoặc mightn't ),2912000
definition_duplicate,only,adverb,"(Ireland|informal) Just, simply, undoubtedly.","(bổ nghĩa cho một từ hoặc cụm từ và nằm cạnh nó trong cách nói hoặc viết nghiêm túc, trong cách nói thân mật, sự nhấn mạnh có thể cho thấy từ nào được bổ nghĩa, nên only có thể có những vị trí khác nhau) không có ai hoặc không có cái gì khác; chỉ",2980319
definition_duplicate,par,noun,": in inventory control, a fixed quantity of an item that must be kept on hand to support daily operations.","giá danh nghĩa (in trên chứng khoán, cổ phiếu) như par value",2998870
definition_duplicate,thesis,noun,(philosophy) In the dialectical method of Georg Wilhelm Friedrich Hegel: the initial stage of reasoning where a formal statement of a point is developed; this is followed by antithesis and synthesis.,số nhiều theses,3178421
definition_duplicate,pdd,noun,(psychology) .,PDD (心理学),3004854
definition_duplicate,rhd,noun,(medicine) .,(医学) 。,3081636
definition_duplicate,sps,noun,(psychology) .,(心理学) .,3138829
definition_duplicate,-head,suffix,(sometimes|derogatory),-head (thường là|derogatory),2558211
definition_duplicate,-ie,suffix,(occasionally|derogatory),-ie (thỉnh thoảng|thù địch),2558269
definition_duplicate,-ie,suffix,(occasionally|derogatory),-ie (nay|thỉnh thoảng) .,2558270
definition_duplicate,academicism,noun,"(classical studies|sometimes|capitalized) The doctrines of Plato's academy; specifically the skeptical doctrines of the later academy stating that nothing can be known; a tenet of the Academic philosophy; state of being Academic. Brown, Lesley, ed. The Shorter Oxford English Dictionary. 5th. Oxford: Oxford University Press, 2003.","(các ngành học cổ điển, đôi khi viết hoa) Đạo lý của học viện Plato; đặc biệt là đạo lý nghi ngờ của học viện sau này nói rằng không thể biết điều gì; một nguyên tắc của triết học Acadêmic; trạng thái của sự học Acadêmic. Brown, Lesley, chủ biên. Từ điển Oxford ngắn gọn. 5. Oxford: Đại học Oxford Press, 2003.",2563773
definition_duplicate,acads,noun,(Philippines) .,. (Philippines),2563808
definition_duplicate,acf,noun,(optics|countable) .,"(optics, đếm số) .",2565540
definition_duplicate,ards,noun,(healthcare|medicine) .,"(y tế, chăm sóc sức khỏe) .",2595649
definition_duplicate,shoti,noun,(familiar) a young male junior,anh em trai trẻ tuổi (quen thuộc),3115648
definition_duplicate,asdh,noun,(medicine) .,(y học) .,2598583
definition_duplicate,authserv,noun,(computing) .,(công nghệ thông tin) ,2603639
definition_duplicate,authserv,noun,(computing) .,(công nghệ thông tin) ,2603640
definition_duplicate,authserv,noun,(computing) .,(công nghệ thông tin) ,2603641
definition_duplicate,authserv,noun,(computing) .,(công nghệ thông tin) ,2603642
definition_duplicate,bd,noun,(disease) .,bd (bệnh) -disease.,2615132
definition_duplicate,bd,noun,(disease) .,bd (bệnh) -disease.,2615133
definition_duplicate,bd,noun,(disease) .,bd (bệnh) -disease.,2615134
definition_duplicate,biocode,noun,The genomes of one or more interacting organisms.,genomes của một hoặc nhiều sinh vật tương tác,2624122
definition_duplicate,biocycle,noun,(biology) Any cyclic biological process,công nghệ tự động điều khiển sinh học,2624240
definition_duplicate,w33d,noun,(leetspeak) marijuana,(tiếng lê) ma túy.,3240573
definition_duplicate,catalina,noun,(retail|colloquial) A Catalina coupon.,"(tiêu dùng, dân gian) Mã giảm giá Catalina.",2655706
definition_duplicate,cft,noun,(aviation),(hàng không) .,2660058
definition_duplicate,chickenweed,noun,Any plant of several species,chickenshed (dạng cây): cây thuộc nhiều loài.,2664484
definition_duplicate,chickenweed,noun,Any plant of several species,chickenshed (dạng cây): cây thuộc nhiều loài.,2664485
definition_duplicate,chickenweed,noun,Any plant of several species,chickenshed (dạng cây): cây thuộc nhiều loài.,2664486
definition_duplicate,colicroot,noun,"(, wild yam)",spp. (),2679050
definition_duplicate,ctc,noun,(medicine) .,(y học) .,2701258
definition_duplicate,ctc,noun,(medicine) .,(y học) .,2701259
definition_duplicate,ctc,noun,(medicine) .,(y học) .,2701260
definition_duplicate,dh,noun,"(military|nautical) , a variant of the destroyer type of warship.","(quân sự, thủy quân lục chiến) , một biến thể của loại tàu destroyers.",2721512
definition_duplicate,dh,noun,"(military|nautical) , a variant of the destroyer type of warship.","(quân sự, thủy quân lục chiến) , một biến thể của loại tàu destroyers.",2721513
definition_duplicate,doomer,noun,(video games|informal) A player of the video game Doom.,"người chơi trò chơi điện tử Doom (thông thường, phi chính thức)",2734521
definition_duplicate,dps,noun,(nuclear physics) .,(hóa học hạt nhân),2736859
definition_duplicate,dps,noun,(nuclear physics) .,(hóa học hạt nhân),2736860
definition_duplicate,earmuff,noun,A sound-deadening cup or a pair of such cups worn over the ear or ears.,Mũ tai có khả năng giảm tiếng ồn hoặc một cặp như vậy được đeo lên tai hoặc tai.,2743465
definition_duplicate,whiff,verb,(slang),"phát ra từng luồng nhẹ, thổi nhẹ",3247369
definition_duplicate,coe,noun,(Australia) .,(Australia) .,2677642
definition_duplicate,woundwort,noun,(English daisy),(English daisy),3253766
definition_duplicate,clc,noun,(countable) .,(đếm được).,2672414
definition_duplicate,wet,verb,(US|MLE|MTE|slang) To kill or seriously injure.,wet ; wetted,3246321
definition_duplicate,baas,noun,(computing) .,"(Nam Phi) ông chủ (những người không phải da trắng, dùng chỉ những người châu Âu ở địa vị cao)",2607322
definition_duplicate,damned,adjective,Godforsaken.,"bị đày địa ngục, bị đoạ đày",2707914
definition_duplicate,government,noun,"(debating) The team tasked with presenting and speaking in favour of a resolution, as opposed to the opposition.",sự cai trị; quyền lực để lãnh đạo; chính quyền,2808780
definition_duplicate,rub,noun,(protein) Any of a group of proteins similar to ubiquitin,"sự cọ xát, sự chà xát",3089052
definition_duplicate,tramel,noun,"An instrument or device, sometimes of leather, more usually of rope, fitted to a horse's legs to regulate his motions and force him to amble.",tramel - (马具，名词) 一种用来调节马的动作并使其慢步行走的装置，通常由绳子制成。,3189973
definition_duplicate,aa,noun,(chemistry) .,(chemistry) hóa học,2561004
definition_duplicate,aaa,noun,", a geometric proof.",", một chứng minh hình học.",2561080
definition_duplicate,abn,noun,", a unique identifier used for tax purposes.",", một mã độc đáo được sử dụng cho mục đích thuế.",2562364
definition_duplicate,bv,noun,(music) .,bv {cụm từ} (âm nhạc) .,2646202
definition_duplicate,atr,noun,(computer graphics) .,(hình ảnh đồ họa máy tính) Adenosine triphosphate (ATP),2601832
definition_duplicate,spur-throated grasshopper,noun,Any grasshopper.,cánh bướm spur-throated grasshopper,3138965
definition_duplicate,sparganosis,noun,(pathology) A parasitic infection caused by the plerocercoid larvae of diphyllobothroid tapeworms in the genus .,sparganosis (pathology) một bệnh nhiễm trùng do các larva plerocercoid của các loài ký sinh trùng diphyllobothroid trong chi ,3133124
definition_duplicate,noodle,verb,(transitive),Tìm kiếm () để tìm opals.,2970128
definition_duplicate,notam,noun,(aviation) .,(không rõ ngữ cảnh),2971371
definition_duplicate,nta,phrase,(Internet slang) .,(mạng internet lóng) .,2972241
definition_duplicate,braap,interjection,(onomatopoeia),(Ấn Độ) Cây palmyra.,2636657
definition_duplicate,tds,noun,(US politics|uncountable) .,"(politics Mỹ, không đếm được)",3170359
definition_duplicate,tomgirl,noun,A boy who behaves in a typically girlish manner.,Tomgirl: Một cậu bé hành xử theo cách nữ tính.,3185815
definition_duplicate,tostado,noun,Toast.,Một miếng bánh mì đã nướng.,3187863
definition_duplicate,vr,noun,(of a manuscript),(manuscript) .,3240175
definition_duplicate,vr,noun,(of a manuscript),(manuscript) .,3240172
definition_duplicate,vr,noun,(of a manuscript),(manuscript) .,3240173
definition_duplicate,vr,noun,(of a manuscript),(manuscript) .,3240174
definition_duplicate,apple,noun,A tree of the genus Malus; especially which is cultivated for its edible fruit; the apple tree.,quả táo,2593297
definition_duplicate,banzai,noun,"A cry or cheer of ""banzai"", to express enthusiasm or celebrate victory.","banzai: một tiếng hô hoặc cổ vũ của ""banzai"", để biểu hiện sự phấn khích hoặc chúc mừng chiến thắng.",2611713
definition_duplicate,frankenstein,noun,"(sometimes|_|proscribed) A monster composed of body parts from various corpses attached and brought back to life by a mad scientist, typically strong, unable to speak clearly, and misunderstood.","(thỉnh thoảng, bị cấm) Một quái vật được tạo ra từ các bộ phận của nhiều thi thể được một nhà khoa học điên gắn lại và hồi sinh.",2788795
definition_duplicate,frankenstein,noun,(sports) A stretch in which one walks forward with their arms extended while kicking their legs forward to touch their hands.,(thể thao) Một động tác kéo dài trong đó người đó bước về phía trước với cánh tay dang rộng và đá chân về phía trước để chạm vào tay.,2788798
definition_duplicate,beheadment,noun,"In word games, the ability to form words by removing the initial letter.","trong các trò chơi từ vựng, khả năng tạo ra từ mới bằng cách loại bỏ chữ cái đầu tiên",2617702
definition_duplicate,fw,verb,(Internet slang|texting) .,"(internet slang, tin nhắn) .",2794139
definition_duplicate,gamily,adverb,In a gamy way; while being or tasting gamy,Cách thức có mùi cá; khi đang hoặc có mùi cá.,2795946
definition_duplicate,bruh,interjection,(slang),bruh (kết hợp): (lóng),2641252
definition_duplicate,bruh,interjection,(slang),bruh (công thức): (lóng) Macaque rhesus.,2641253
definition_duplicate,burrow,noun,"A tunnel or hole, often as dug by a small creature.",hang,2644785
definition_duplicate,burrow,noun,"A tunnel or hole, often as dug by a small creature.",hang,2644786
definition_duplicate,carbonation,noun,(mineralogy) The replacement of calcium hydroxide with calcium carbonate triggered by a chemical reaction.,carbonat hóa (mineralogie),2652543
definition_duplicate,chanate,noun,great-tailed grackle (),cáo đuôi lớn (),2661019
